Date,Open,High,Low,Close,Volume,Market Cap
May-01-2022,85.36061198,92.22040606,84.81451639,89.6599,2599735819,29537428157
Apr-30-2022,93.99221979,94.9398,83.1111,85.49475107,1683630757,30960224197
Apr-29-2022,98.2191,98.567,92.5769,93.94271076,1976798720,32103758133
Apr-28-2022,98.4269,100.443,96.6461,98.129,2054008071,33001420545
Apr-27-2022,95.72,100.3286,95.3522,98.30965252,2334520668,32713354733
Apr-26-2022,101.0041078,101.6560364,94.8388915,95.45770489,2185852203,33100718444
Apr-25-2022,99.29508866,101.4254,94.8137,101.2565032,2101448148,32631396614
Apr-24-2022,100.6282,102.2054,98.9119,99.22419914,1245760109,33628015745
Apr-23-2022,100.6622,102.737,98.769,100.6329,1768725753,33796754234
Apr-22-2022,101.8629,103.5485,99.69223276,100.7281,2768260877,33929543967
Apr-21-2022,105.4858922,109.8874,100.522217,101.8636,2653313505,35438684280
Apr-20-2022,108.5695,110.4850513,104.5103147,105.4772659,2900991549,35833365995
Apr-19-2022,102.3121,108.4219,101.2362882,108.4217,2787376964,34735479537
Apr-18-2022,100.3066,102.4515,95.27047624,102.2794,2674388789,33033791452
Apr-17-2022,102.1203,105.2538,99.9088,100.3029,1360454577,34196829838
Apr-16-2022,101.4068,103.1474,100.9513,102.123,1429049666,33903596083
Apr-15-2022,100.7807852,102.8625,100.1270851,101.3964,2267678373,33705393922
Apr-14-2022,104.7968,107.1682815,99.2616,100.6465214,2762096909,33965413417
Apr-13-2022,103.4958841,105.6762902,100.3558,104.8295,3362322637,34010893337
Apr-12-2022,100.0324871,108.9337,98.97610276,103.6583687,3822596852,33971213829
Apr-11-2022,111.0701,111.7512,98.9991,99.65766756,2834260284,34734453378
Apr-10-2022,112.9893966,112.9893966,112.9893966,112.9893966,1873845248,37021471252
Apr-09-2022,109.9298,113.1309067,108.7261351,113.1309067,2951543042,36210898016
Apr-08-2022,118.7184572,122.0517777,108.6054,109.7555,3572972770,38186601588
Apr-07-2022,113.0569862,119.8595,111.8099274,118.9148489,4636533997,37819207023
